prov,city,city_id,year,turnover_commercial,size_commercial,turnover_housing,size_housing,hp_commercial,hp_housing,CPI_ly,cpi2013,hp_housing_deflate,hp_housing_minus,hp_housing_deflate_minus,rhp,rhp_deflate,lhp,lhp_deflate,province1,province2,province3,province4,province5,province6,province7,province8,province9,province10,province11,province12,province13,province14,province15,province16,province17,province18,province19,province20,province21,province22,province23,province24,province25,province26,province27,province28,province29,province30,province31,detail_fact,renewal,detail_plan,renewal_plan,lnrenewal,city_id2,pop_city_hk,pop_city_cz,pop_prov_cz,pop_prov_hk,detail_shiji_prov,棚改量,renewal_prov,detail_plan_prov,renewal_plan_prov,pop_r_hk,pop_r_cz,r_hk_lag,r_cz_lag,instrument1,instrument2,linstru2,capital,lpop_hk,lpop_cz,largecity,nearport,agdp,gdp,gdp_deflate,agdp_deflate,lgdp_deflate,lagdp_deflate,agdp_deflate1,size,price,landp,city_id3,landp_lag,landp_deflate,lnlandp_deflate,lnlandp,interestr,interestr_deflate,pop_city2000,pop_prov2000,pop_r2000,instrument3,renewal_r,lnrenewal_lag,export_us,exchange,export_rmb,export_share,east,renewal_east,instru2_east,lnrenewal_plan,positive,renewal_pos,instru2_pos,d_lhp_deflate,renewal_group,city_obs_count
云南省,普洱市,147.0,2014.0,,,,,,,102.4,102.4,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,137.0,259.4,258.9023993051786,4713.9,4641.8751,,,,,,0.055882588,0.054923184,0.056123056,0.05503992,,,,0,5.558371,5.5564513,0,1.46852316425456,18422.0,476.95,465.77148,17990.234,6.1436954,9.797585,1.7990234,30241.15137199999,173262.2040000002,0.005729352,171.0,0.26016396,0.0055950703,-5.185869,-5.162153,6.33,6.1816406,,,,,,,28900.0,6.1424,177515.36,3721886.2,0.0,,,,0.0,,,,low,5
云南省,普洱市,147.0,2015.0,285900.0,61.34,,,4660.9062,4660.90625,101.9,104.34560000000002,4466.797,,,,,8.446965,8.404427,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,137.0,260.5,259.95549486673747,4741.8,4647.2107,,,,推进保障安居工程建设、棚户区改造，建成18.5万套城镇保障房,,0.05605513,0.054822113,0.055882588,0.054923184,,,,0,5.562603,5.5605106,0,1.46852316425456,19773.0,514.01,492.60342,18949.53,6.1997046,9.849534,1.8949529,1527.958817,117139.50950000001,0.076664045,171.0,0.005729352,0.07347128,-2.6108608,-2.5683224,5.31,5.0888586,,,,,,,33400.0,6.2272,207988.48,4046389.8,0.0,,,,0.0,,,,low,5
云南省,普洱市,147.0,2016.0,391600.0,94.88,,,4127.319,4127.31884765625,101.5,105.91078400000002,3896.977,4660.9062,4466.797,-0.11448147,-0.12756789,8.325383,8.267957,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,启动2903户城市棚户区改造,0.2903,实施棚户区改造2903户,0.2903,-1.2368404,137.0,261.7,261.09398721074666,4771.0,4688.2523,棚改货币化安置比例达48.5%。,,,,,0.055820376,0.05472521,0.05605513,0.054822113,,,,0,5.5671988,5.5648804,0,1.46852316425456,21737.0,567.54,535.8661,20523.877,6.2838845,9.929344,2.0523877,767.7233789999996,99302.60990000002,0.12934686,171.0,0.076664045,0.12212813,-2.1026845,-2.0452576,4.75,4.4849067,,,,,0.0011118602,,19600.0,6.6401,130145.96,2293159.2,0.0,0.0,,-1.2368404,0.0,0.0,,-0.13646984,low,5
云南省,普洱市,147.0,2017.0,472200.0,106.25,,,4444.2354,4444.2353515625,100.9,106.86398105600003,4158.778,4127.319,3896.977,0.07678508,0.06718048,8.3993635,8.332976,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.3625,新开工建设城市棚户区改造3625户,0.3625,-1.0147308,137.0,262.7,262.20141891608245,4800.5,4734.7978,,,10.0,新开工棚改10万套以上，抓好配套建设，提高入住率,10.0,0.055482835,0.054619607,0.055820376,0.05472521,0.55820376,0.5472521,-0.60284567,0,5.5710125,5.569113,0,1.46852316425456,23821.0,624.59,584.472,22290.953,6.370709,10.011936,2.2290952,776.2334429999999,74025.03330000002,0.09536439,171.0,0.12934686,0.08923904,-2.4164367,-2.35005,4.75,4.444903,,,,,0.001382525,-1.2368404,17900.0,6.7547,120909.13,1935816.0,0.0,0.0,0.0,-1.0147308,0.0,0.0,0.0,0.06501961,low,5
云南省,普洱市,147.0,2018.0,604000.0,99.65,,83.77,6061.2144,6061.21435546875,101.6,108.57380475289602,5582.575,4444.2354,4158.778,0.3638374,0.34235957,8.709665,8.627405,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,完成棚户区改造3393套,0.3393,改造棚户区4074户,0.4074,-1.0808706,137.0,263.7,263.20222487087807,4829.5,,棚改项目开工 13.9 万套，基本建成城镇保障性安居工程 9.5万套,,13.9,新开工棚改10万套以上,10.0,,0.054498855,0.055482835,0.054619607,0.55482835,0.54619604,-0.60477734,0,5.574812,5.5729227,0,1.46852316425456,25170.0,662.48,610.1656,23182.387,6.41373,10.051148,2.3182387,3102.235822,225526.93569999994,0.07269819,171.0,0.09536439,0.06695739,-2.7036989,-2.6214387,4.75,4.374904,,,,,0.0012891229,-1.0147308,22600.0,6.6118,149426.69,2255565.2,0.0,0.0,0.0,-0.89795977,0.0,0.0,0.0,0.29442883,low,5
江西省,景德镇市,148.0,2014.0,418257.0,98.3024,380814.0,91.486,4254.7993,4162.538530485539,102.3,102.3,4068.9526,3798.7769,3798.7769,0.09575758,0.07112178,8.33388,8.311141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.3516,改造各类棚户区3516户,0.3516,-1.0452611,138.0,162.9754,162.46533738280735,4542.16,4923.2704,新开工棚户区改造22.38万套，基本建成13.81万套,,22.38,加大城市棚户区、城中村改造力度，改造城市和国有工矿、林区、垦区等各类棚户区23万户,23.0,0.03310308,0.0357683,0.033605605,0.035707075,0.77292895,0.8212627,-0.19691223,0,5.0935993,5.0904646,0,0.525135469592037,45438.0,738.21,721.6129,44416.42,6.581489,10.7013645,4.4416423,555.3569150000002,263058.9242999999,0.47367543,172.0,0.54656935,0.46302584,-0.76997244,-0.7472329,6.33,6.187683,143.78,4149.0,0.034654133,0.79704505,0.0021641538,,75818.0,6.1424,465704.47,6308563.5,0.0,0.0,0.0,-1.0452611,0.0,0.0,0.0,,low,5
江西省,景德镇市,148.0,2015.0,282914.0,67.6565,264000.0,65.5997,4181.6235,4024.4086482102816,101.5,103.83449999999999,3875.7915,4162.5386,4068.9526,-0.03318406,-0.047471955,8.300134,8.262506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.5428,改造棚户区5428套(户),0.5428,-0.61101437,138.0,164.0515,163.5166045408336,4565.63,4941.2124,全年棚改开工16.54万套，基本建成12.45万套,,16.54,新开工保障性安居工程23万套，其中改造各类棚户区16.3万套,16.3,0.03320066,0.035814688,0.03310308,0.0357683,0.53958017,0.5830233,-0.53952813,0,5.1001806,5.096915,0,0.525135469592037,47216.0,772.06,743.54865,45472.363,6.611434,10.72486,4.5472364,828.7689319999998,347457.82190000004,0.41924572,172.0,0.47367543,0.4037634,-0.90692616,-0.8692981,5.31,5.1139073,143.78,4149.0,0.034654133,0.5648624,0.0033195405,-1.0452611,77488.0,6.2272,482533.28,6249945.5,0.0,0.0,0.0,-0.61101437,0.0,0.0,0.0,-0.048635483,low,5
江西省,景德镇市,148.0,2016.0,455172.0,99.9768,410447.0,95.0059,4552.7764,4320.22642804289,102.0,105.91118999999999,4079.1028,4024.4087,3875.7915,0.073505886,0.05245671,8.371063,8.313632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.7,施棚户区改造7000户以上,0.7,-0.35667494,138.0,165.4896,164.77015573786392,4592.0,4985.5775,棚户区改造开工17.1万套,,17.1,推进棚改货币化安置，利用政府债券、财政贴息等多种方式购买棚户区改造服务,17.1,0.033193666,0.035882004,0.03320066,0.035814688,0.56773126,0.61243117,-0.49031872,0,5.108908,5.1045513,0,0.525135469592037,51561.0,849.5714,802.15454,48683.242,6.687301,10.79309,4.8683243,293.2261729999998,97974.34290000002,0.33412552,172.0,0.41924572,0.31547707,-1.1536692,-1.0962385,4.75,4.4848895,143.78,4149.0,0.034654133,0.5925857,0.004248342,-0.61101437,64528.0,6.6401,428472.38,5043394.5,0.0,0.0,0.0,-0.35667494,0.0,0.0,0.0,0.05112648,low,5
江西省,景德镇市,148.0,2017.0,649253.0,133.2476,569933.0,122.8122,4872.531,4640.687163001721,102.0,108.02941379999999,4295.7627,4320.2266,4079.1028,0.0741768,0.0531146,8.442617,8.365384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,完成棚户区改造13126户,1.3126,,,0.2720099,138.0,166.4901,165.989415989416,4622.1,4992.4351,,,24.33,全年改造各类棚户区24.23万套,24.23,0.033348475,0.035912123,0.033193666,0.035882004,0.80428255,0.86942095,-0.13992786,0,5.114936,5.111924,0,0.525135469592037,52910.0,878.25,812.973,48977.402,6.700698,10.799114,4.8977404,279.1267719999999,628335.2954,2.251075,172.0,0.33412552,2.0837612,0.73417455,0.81140786,4.75,4.3969507,143.78,4149.0,0.034654133,0.83966964,0.007907733,-0.35667494,81272.0,6.7547,548968.0,6250703.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.05175209,low,5
江西省,景德镇市,148.0,2018.0,1015883.0,159.5245,947504.0,151.6994,6368.1943,6245.931097947652,102.1,110.29803148979998,5662.7764,4640.687,4295.7627,0.34590656,0.31822374,8.739685,8.641669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,138.0,167.3213,166.906531553733,4647.6,,棚户区改造开工27.79万套、基本建成22.35万套,,27.79,全年开工改造各类棚户区27.88万套,27.88,,0.035912413,0.033348475,0.035912123,0.92975545,1.00123,0.0012292456,0,5.119916,5.117434,0,0.525135469592037,50723.0,846.6,767.55676,45987.223,6.6432123,10.736119,4.5987225,1063.283499,972989.9223000001,0.9150804,172.0,2.251075,0.8296435,-0.1867592,-0.08874332,4.75,4.306514,143.78,4149.0,0.034654133,0.96615726,,0.2720099,101960.0,6.6118,674139.1,7962900.0,0.0,,0.0,,0.0,,0.0,0.27628517,low,5
云南省,曲靖市,149.0,2014.0,,287.52,,,,,102.4,102.4,,2867.2986,2867.2986,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,139.0,600.9,599.1564773254914,4713.9,4641.8751,,,,,,0.12945199,0.1271042,0.12975198,0.12706204,,,,0,6.3984284,6.3955226,0,1.20567288003775,25844.0,1548.46,1512.168,25238.281,7.3212996,10.136117,2.523828,1329.1345669999996,306228.4343000001,0.23039687,173.0,0.49525082,0.22499694,-1.4916685,-1.4679519,6.33,6.1816406,545.0,4241.0,0.12850742,,,,43900.0,6.1424,269651.38,1741416.5,0.0,,,,0.0,,,,middle,5
云南省,曲靖市,149.0,2015.0,,271.03,,,,,101.9,104.34560000000002,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,改造棚户区27244户,2.7244,启动35个城市棚户区改造项目建设，基本建成保障性、棚户区改造住房1.2万套，,,1.0022482,139.0,604.7,602.7953410981697,4741.8,4647.2107,,,,推进保障安居工程建设、棚户区改造，建成18.5万套城镇保障房,,0.13012107,0.12712374,0.12945199,0.1271042,,,,0,6.4047327,6.401578,0,1.20567288003775,27045.0,1630.26,1562.3658,25918.678,7.3539567,10.162719,2.5918677,1785.8916549999997,194045.86470000003,0.108654894,173.0,0.23039687,0.10412983,-2.262117,-2.2195785,5.31,5.0888586,545.0,4241.0,0.12850742,,0.00451961,,54400.0,6.2272,338759.7,2077948.9,0.0,0.0,,,0.0,0.0,,,middle,5
云南省,曲靖市,149.0,2016.0,,278.5,,,,,101.5,105.91078400000002,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,棚户区改造1.16万户，棚户区改造货币化安置比例达83.1%,1.16,实施棚户区改造11600户，确保货币化安置比例达50%以上,1.16,0.14842,139.0,608.4,606.5546218487395,4771.0,4688.2523,棚改货币化安置比例达48.5%。,,,,,0.12977117,0.12713365,0.13012107,0.12712374,,,,0,6.4108324,6.407795,0,1.20567288003775,29155.0,1768.41,1669.7167,27527.887,7.420409,10.222955,2.7527888,1322.4406670000008,104804.74740000012,0.079251,173.0,0.108654894,0.07482807,-2.5925622,-2.5351353,4.75,4.4849067,545.0,4241.0,0.12850742,,0.0019124411,1.0022482,62700.0,6.6401,416334.28,2354286.0,0.0,0.0,,0.14842,0.0,0.0,,,middle,5
云南省,曲靖市,149.0,2017.0,,231.0,,,,,100.9,106.86398105600003,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,优化住房供给结构，加大棚户区改造货币化安置力度，化解商品房库存300万平方米,,,139.0,612.2,610.2999434069043,4800.5,4734.7978,,,10.0,新开工棚改10万套以上，抓好配套建设，提高入住率,10.0,0.12929803,0.12713258,0.12977117,0.12713365,1.2977117,1.2713366,0.24006875,0,6.417059,6.4139504,0,1.20567288003775,31806.0,1941.12,1816.44,29763.068,7.504634,10.3010235,2.976307,623.8024480000005,107491.80669999996,0.17231706,173.0,0.079251,0.16124897,-1.8248057,-1.7584192,4.75,4.444903,545.0,4241.0,0.12850742,1.2850742,,0.14842,84200.0,6.7547,568745.75,2929987.5,0.0,,0.0,,0.0,,0.0,,middle,5
云南省,曲靖市,149.0,2018.0,,239.9,,,,,101.6,108.57380475289602,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,实施棚户区改造4107户,0.4107,新开工棚户区改造4107套,0.4107,-0.8898923,139.0,615.5,613.866699188975,4829.5,,棚改项目开工 13.9 万套，基本建成城镇保障性安居工程 9.5万套,,13.9,新开工棚改10万套以上,10.0,,0.12710771,0.12929803,0.12713258,1.2929803,1.2713258,0.24006031,0,6.422435,6.419778,0,1.20567288003775,32798.0,2013.36,1854.37,30208.023,7.5253005,10.315863,3.0208023,1886.262161000001,368145.40760000004,0.19517192,173.0,0.17231706,0.17975968,-1.7161344,-1.6338744,4.75,4.374904,545.0,4241.0,0.12850742,1.2850742,0.00066903775,,114900.0,6.6118,759695.8,3773273.5,0.0,0.0,0.0,-0.8898923,0.0,0.0,0.0,,middle,5
山西省,朔州市,150.0,2014.0,455594.0,132.1589,332944.0,107.8201,3447.3198,3087.95855318257,101.7,101.7,3036.3408,2865.6008,2865.6008,0.077595495,0.059582613,8.035266,8.018409,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,推进七里河市区段综合治理和城市棚户区、城中村改造，完成城中村拆迁47.5万平方米,,,,,140.0,175.4,174.90761400083667,3647.96,3522.1786,,,,,,0.049798723,0.04794669,0.049471173,0.047924805,,,,0,5.167069,5.164258,0,0.5311070128769749,57368.0,1003.41,986.63715,56409.047,6.8943024,10.940385,5.640905,325.2159260000001,165535.35000000003,0.5090014,174.0,0.5137904,0.500493,-0.6921617,-0.6753046,6.33,6.224189,138.94,3248.0,0.042777095,,,,2728.0,6.1424,16756.467,166995.22,0.0,,,,0.0,,,,high,5
山西省,朔州市,150.0,2015.0,126177.0,34.8375,119019.0,33.8735,3621.873,3513.631599923244,100.6,102.31020000000001,3434.2925,3087.9585,3036.3408,0.13784936,0.13106291,8.164406,8.141566,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,140.0,161.51,175.80968081785545,3664.12,3498.0301,,,,今年要加快推进棚户区和城中村改造，加大公租房建设力度，稳步推进共有产权住房建设，新开工城镇保障性住房25万套、建成18万套。,,0.046171702,0.04798142,0.049798723,0.04794669,,,,0,5.084567,5.169402,0,0.5311070128769749,51256.0,901.1301,880.7823,50098.62,6.7808104,10.821749,5.009862,485.5232210000001,62747.880399999995,0.12923765,174.0,0.5090014,0.12631942,-2.0689416,-2.0461023,5.31,5.1900983,138.94,3248.0,0.042777095,,,,3061.0,6.2272,19061.459,211528.38,0.0,,,,0.0,,,0.1231575,high,5
山西省,朔州市,150.0,2016.0,242209.0,71.4686,159018.0,53.3189,3389.0269,2982.394610541478,101.1,103.4356122,2883.3345,3513.6316,3434.2925,-0.15119314,-0.16042839,8.000482,7.966703,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,140.0,162.75,177.39338782292813,3682.0,3522.1257,,,,加大棚户区改造货币化安置力度,,0.04620789,0.048178542,0.046171702,0.04798142,,,,0,5.092215,5.17837,0,0.5311070128769749,51753.0,918.064,887.5705,50034.023,6.788488,10.820458,5.003402,2125.331165,84925.9473,0.039958924,174.0,0.12923765,0.03863169,-3.2536824,-3.2199032,4.75,4.592229,138.94,3248.0,0.042777095,,,,3707.4742850258276,6.6401,24618.0,268151.25,0.0,,,,0.0,,,-0.17486334,high,5
山西省,朔州市,150.0,2017.0,399486.0,126.6147,374968.0,119.1122,3155.1313,3148.0234602332926,101.1,104.5734039342,3010.3481,2982.3945,2883.3345,0.05553555,0.044050965,8.05453,8.009811,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,140.0,163.14,177.20424470316004,3702.35,3702.3518,,,,,,0.044063885,0.04786264,0.04620789,0.048178542,,,,0,5.094609,5.177303,0,0.5311070128769749,55316.0,980.223,937.354,52896.816,6.843061,10.876099,5.2896814,728.5203289999998,81988.5695,0.11254122,174.0,0.039958924,0.10761935,-2.2291548,-2.1844356,4.75,4.542264,138.94,3248.0,0.042777095,,,,27027.0,6.7547,182559.28,1862426.0,0.0,,,,0.0,,,0.043108463,high,5
山西省,朔州市,150.0,2018.0,249841.00000000003,81.4373,231371.0,74.0256,3067.894,3125.5538624475857,101.8,106.45572520501561,2936.013,3148.0234,3010.3481,-0.007137677,-0.024693225,8.047367,7.984808,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,棚户区改造开工4376套，基本建成4957套,0.4376,投资12亿元，新开工城镇棚户区改造4374套，基本建成3030套,0.4374,-0.82645005,140.0,,177.85993257001704,3718.34,,,,12.52,棚户区住房改造12.52万套,12.52,,0.047833156,0.044063885,0.04786264,0.55167985,0.59924024,-0.5120927,0,,5.1809964,0,0.5311070128769749,59914.0,1065.63,1001.0077,56280.676,6.9087625,10.938107,5.6280675,901.532908,178175.80619999996,0.19763649,174.0,0.11254122,0.18565135,-1.6838849,-1.6213259,4.75,4.461949,138.94,3248.0,0.042777095,0.53556925,0.002460363,,4704.921503977737,6.6118,31108.0,291921.22,0.0,0.0,0.0,-0.82690716,0.0,0.0,0.0,-0.025003433,high,5
辽宁省,朝阳市,151.0,2014.0,1395896.0,413.7171,1106862.0,333.9823,3374.0352,3314.133713074016,101.7,101.7,3258.735,2894.1685,2894.1685,0.1451074,0.12596594,8.105951,8.089094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,141.0,340.6,297.6491806225471,4391.0,4244.2269,完成新增保障性安居工程32.8万套，其中棚户区改造29.5万套,,29.5,,29.5,0.08025019,0.067786194,0.08010802,0.0680069,2.3631866,2.0062037,0.6962442,0,5.830709,5.6959157,0,0.454817247410587,33379.0,993.5232,976.91565,32821.043,6.8844004,10.398825,3.2821043,915.307971000001,491311.7425000001,0.536772,175.0,0.28112543,0.5277994,-0.6390389,-0.62218183,6.33,6.224189,334.26,4184.0,0.07989006,2.3567567,,,75651.0,6.1424,464678.7,4677079.5,0.0,,0.0,,0.0,,0.0,,middle,5
辽宁省,朝阳市,151.0,2015.0,726201.0,203.6,572470.0,171.9,3566.8025,3330.2501454333915,101.4,103.12380000000002,3229.371,3314.1338,3258.735,0.0048629167,-0.009010863,8.110803,8.080043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,充分利用棚改政策化解房地产库存，完成棚户区改造1.5万户，消化存量房1.2万套,1.5,新实施棚户区改造1.5万户,1.5,0.4054651,141.0,340.9,296.2473658671842,4382.4,4229.659,完成国家下达的棚户区改造任务，新增保障性安居工程23.9万套,,19.1,继续推进以棚户区改造为重点的保障性安居工程建设，新增任务21万套，其中棚户区改造19.1万套,19.1,0.08059751,0.06759934,0.08025019,0.067786194,1.5327786,1.2947164,0.25829163,0,5.831589,5.691195,0,0.454817247410587,28852.0,854.7329,828.84155,27978.023,6.720029,10.239175,2.7978024,1388.2224239999998,225490.90039999998,0.16243139,175.0,0.536772,0.15751106,-1.8482597,-1.8174996,5.31,5.149151,334.26,4184.0,0.07989006,1.5259001,0.0050633363,,80215.0,6.2272,499514.84,5844104.5,0.0,0.0,0.0,0.4054651,0.0,0.0,0.0,-0.009051323,middle,5
辽宁省,朝阳市,151.0,2016.0,379059.0,103.43,317892.0,91.81,3664.8845,3462.4986384925387,101.6,104.7737808,3304.7378,3330.2502,3229.371,0.039711248,0.023337888,8.149746,8.103112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,完成棚改任务7278户，货币化安置率达83.1%。实施老旧住宅小区改造60万平方米、农村饮水安全巩固提升工程32处,0.7278,新实施棚户区改造7494户,0.7494,-0.317729,141.0,341.1,295.0518427012559,4378.0,4231.9752,棚改开工14.1万套，货币化安置比例达到75%,,14.1,抓好棚户区、“城中村”、“城边村”和各类危房改造，积极化解房地产库存，打通棚改安置和消化存量商品房的通道,14.1,0.080600664,0.067394204,0.08059751,0.06759934,1.1364249,0.9531507,-0.047982268,0,5.8321757,5.687151,0,0.454817247410587,24285.0,716.5334,683.88617,23178.51,6.5277915,10.050981,2.317851,704.7161640000004,163006.31039999996,0.23130776,175.0,0.16243139,0.22076875,-1.5106395,-1.4640062,4.75,4.533577,334.26,4184.0,0.07989006,1.1264498,0.0024666851,0.4054651,64874.96,6.6401,430776.22,6011949.0,0.0,0.0,0.0,-0.2884824,0.0,0.0,0.0,0.023069382,middle,5
辽宁省,朝阳市,151.0,2017.0,404197.0,119.5203,345591.0,111.7938,3381.8271,3091.32527921942,101.4,106.24061373120001,2909.7397,3462.4985,3304.7378,-0.1071981,-0.11952478,8.036355,7.975819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,开工棚户区改造工程1.29万套，货币化安置率达到100%,1.29,继续消化房地产库存，实施棚改1.29万户,1.29,0.25464222,141.0,336.5,294.91145309720827,4368.9,4196.5087,棚户区改造新开工超过10万套,,10.0,,10.0,0.080185704,0.06750245,0.080600664,0.067394204,0.80600667,0.673942,-0.39461118,0,5.8185983,5.686675,0,0.454817247410587,25862.0,762.7,717.89874,24342.855,6.5763288,10.099994,2.4342856,477.25245099999967,153801.06159999996,0.3222635,175.0,0.23130776,0.30333364,-1.192922,-1.1323857,4.75,4.470983,334.26,4184.0,0.07989006,0.7989006,0.0043741944,-0.317729,47947.55,6.7547,323871.3,4246379.0,0.0,0.0,0.0,0.25464222,0.0,0.0,0.0,-0.12729311,middle,5
辽宁省,朝阳市,151.0,2018.0,477797.0,135.2,436045.0,127.2,3534.0015,3428.026729559748,102.5,108.89662907448,3147.964,3091.3252,2909.7397,0.10891819,0.08187137,8.13974,8.054511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,完成棚户区改造6385套,0.6385,,,-0.4486336,141.0,335.9,294.14480294346566,4359.3,,启动早期棚改小区维修改造，新开工建设棚改房6.3万套,,6.3,,,,0.06747524,0.080185704,0.06750245,,,,0,5.8168135,5.684072,0,0.454817247410587,28266.0,831.4297,763.5036,25956.727,6.637918,10.1641865,2.5956726,744.466706,283139.87509999995,0.38032576,175.0,0.3222635,0.34925392,-1.051956,-0.96672714,4.75,4.3619347,334.26,4184.0,0.07989006,,0.0021706996,0.25464222,50300.0,6.6118,332573.53,4000019.8,0.0,0.0,,,0.0,0.0,,0.07869196,middle,5
辽宁省,本溪市,152.0,2014.0,1298219.0,329.2732,1025077.0,273.4994,3942.6804,3748.0045660063606,101.7,101.7,3685.3535,3619.943,3619.943,0.035376646,0.018069455,8.228979,8.212122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,棚户区改造新建15053套安置房,1.5053,实施城市棚户区和国有工矿棚户区改造工程，建设安置房1万户以上,1.0,0.4089922,142.0,152.0,172.5489768558759,4391.0,4244.2269,完成新增保障性安居工程32.8万套，其中棚户区改造29.5万套,,29.5,,29.5,0.035813354,0.039296053,0.035936527,0.039339144,1.0601275,1.1605047,0.148855,0,5.0238805,5.150681,0,0.768657595908441,67879.0,1171.2452,1151.6669,66744.34,7.0489655,11.108624,6.674434,733.2553249999995,297903.5641000001,0.40627536,176.0,0.30951262,0.39948413,-0.91758126,-0.9007241,6.33,6.224189,157.1,4184.0,0.0375478,1.1076602,0.0087239,,310164.0,6.1424,1905151.4,16266034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,middle,5
辽宁省,本溪市,152.0,2015.0,518626.0,128.7,440110.0,112.8,4029.728,3901.6843971631206,101.4,103.12380000000002,3783.4956,3748.0046,3685.3535,0.041003086,0.026630305,8.269164,8.238403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,争取国开行棚改贷款28.1亿元，全面完成省政府下达的新增保障性安居工程12221套任务。创新货币化安置方式，实施“政府团购”，全市棚改货币化安置率达90%，消化存量商品房近40万平方米,,,,,142.0,151.2,172.14921071301882,4382.4,4229.659,完成国家下达的棚户区改造任务，新增保障性安居工程23.9万套,,19.1,继续推进以棚户区改造为重点的保障性安居工程建设，新增任务21万套，其中棚户区改造19.1万套,19.1,0.03574756,0.03928195,0.035813354,0.039296053,0.68403506,0.7505546,-0.28694284,0,5.0186033,5.1483617,0,0.768657595908441,67656.0,1164.6927,1129.4121,65606.58,7.0294523,11.091432,6.560658,993.114793,128383.14000000001,0.1292732,176.0,0.40627536,0.1253573,-2.0765872,-2.0458272,5.31,5.149151,157.1,4184.0,0.0375478,0.71716297,,0.4089922,253213.0,6.2272,1576808.0,13538404.0,0.0,,0.0,,0.0,,0.0,0.026281357,middle,5
